0.000000000000000000e+00 1.688821924236608929e+00 1.688821924236608929e+00 2.520000000000000018e+00 2.520000000000000018e+00 4.491178075763391675e+00 4.491178075763391675e+00
1.000000000000000000e+00 1.688803052085178003e+00 1.688803052085178003e+00 2.519674329841382843e+00 2.519674329841382843e+00 4.490545607597588251e+00 4.490545607597588251e+00
2.000000000000000000e+00 1.688746403128646989e+00 1.688746403128647655e+00 2.518697640762659340e+00 2.518697640762659340e+00 4.488648878396672259e+00 4.488648878396672259e+00
3.000000000000000000e+00 1.688651879758287899e+00 1.688651879758288565e+00 2.517070896638033073e+00 2.517070896638033073e+00 4.485489913517778149e+00 4.485489913517778149e+00
4.000000000000000000e+00 1.688519318952469650e+00 1.688519318952469872e+00 2.514795702867555605e+00 2.514795702867555605e+00 4.481072086782641684e+00 4.481072086782642572e+00
5.000000000000000000e+00 1.688348491764712023e+00 1.688348491764712245e+00 2.511874304792791168e+00 2.511874304792791168e+00 4.475400117820869994e+00 4.475400117820869994e+00
6.000000000000000000e+00 1.688139102604357289e+00 1.688139102604357955e+00 2.508309585480934523e+00 2.508309585480934523e+00 4.468480068357511215e+00 4.468480068357511215e+00
7.000000000000000000e+00 1.687890788307226275e+00 1.687890788307227607e+00 2.504105062879573573e+00 2.504105062879573573e+00 4.460319337451918109e+00 4.460319337451919885e+00
8.000000000000000000e+00 1.687603116992926644e+00 1.687603116992926644e+00 2.499264886344896741e+00 2.499264886344896741e+00 4.450926655696866518e+00 4.450926655696866518e+00
9.000000000000000000e+00 1.687275586704726216e+00 1.687275586704726216e+00 2.493793832546782330e+00 2.493793832546782330e+00 4.440312078388839012e+00 4.440312078388839012e+00
1.000000000000000000e+01 1.686907623827227809e+00 1.686907623827227809e+00 2.487697300754801333e+00 2.487697300754801333e+00 4.428486977682375425e+00 4.428486977682375425e+00
1.100000000000000000e+01 1.686498581276331787e+00 1.686498581276332231e+00 2.480981307509789069e+00 2.480981307509789069e+00 4.415464033743246475e+00 4.415464033743246475e+00
1.200000000000000000e+01 1.686047736455352997e+00 1.686047736455352997e+00 2.473652480686245880e+00 2.473652480686245880e+00 4.401257224917139332e+00 4.401257224917139332e+00
1.300000000000000000e+01 1.685554288970497749e+00 1.685554288970497749e+00 2.465718052951427541e+00 2.465718052951427541e+00 4.385881816932357680e+00 4.385881816932357680e+00
1.400000000000000000e+01 1.685017358098295892e+00 1.685017358098296114e+00 2.457185854627573107e+00 2.457185854627573107e+00 4.369354351156850669e+00 4.369354351156850669e+00
1.500000000000000000e+01 1.684435979997074284e+00 1.684435979997074284e+00 2.448064305964322784e+00 2.448064305964322784e+00 4.351692631931571853e+00 4.351692631931571853e+00
1.600000000000000000e+01 1.683809104654052646e+00 1.683809104654052646e+00 2.438362408828949945e+00 2.438362408828949945e+00 4.332915713003847813e+00 4.332915713003847813e+00
1.700000000000000000e+01 1.683135592559282800e+00 1.683135592559283022e+00 2.428089737822602956e+00 2.428089737822602956e+00 4.313043883085923014e+00 4.313043883085923902e+00
