-3.649999999999999911e+00 8.233317638102404879e-04
-3.625000000000000000e+00 8.361844943819199665e-04
-3.599999999999999645e+00 8.494394245093859867e-04
-3.575000000000000178e+00 8.631180684882691590e-04
-3.549999999999999822e+00 8.772436333770791813e-04
-3.524999999999999911e+00 8.918411953358552262e-04
-3.500000000000000000e+00 9.069378988229249636e-04
-3.474999999999999645e+00 9.225631822039024070e-04
-3.450000000000000178e+00 9.387490339744512975e-04
-3.424999999999999822e+00 9.555302845815844340e-04
-3.399999999999999911e+00 9.729449397797972771e-04
-3.375000000000000000e+00 9.910345626193525943e-04
-3.349999999999999645e+00 1.009844712586999800e-03
-3.325000000000000178e+00 1.029425452171747139e-03
-3.299999999999999822e+00 1.049831933296891577e-03
-3.274999999999999911e+00 1.071125078757150352e-03
-3.250000000000000000e+00 1.093372377173887616e-03
-3.224999999999999645e+00 1.116648814225722252e-03
-3.200000000000000178e+00 1.141037968282984736e-03
-3.174999999999999822e+00 1.166633305414799173e-03
-3.149999999999999911e+00 1.193539717507063067e-03
-3.125000000000000000e+00 1.221875358552054237e-03
-3.099999999999999645e+00 1.251773848898141963e-03
-3.075000000000000178e+00 1.283386936557167832e-03
-3.049999999999999822e+00 1.316887730195720821e-03
-3.024999999999999911e+00 1.352474652489483661e-03
-3.000000000000000000e+00 1.390376308376862265e-03
-2.975000000000000089e+00 1.430857525128299574e-03
-2.949999999999999734e+00 1.474226906928142317e-03
-2.924999999999999822e+00 1.520846365999899618e-03
-2.899999999999999911e+00 1.571143260398495840e-03
-2.875000000000000000e+00 1.625626008562980427e-03
-2.850000000000000089e+00 1.684904398301314762e-03
-2.824999999999999734e+00 1.749716319271200091e-03
-2.799999999999999822e+00 1.820963413346855103e-03
-2.774999999999999911e+00 1.899759304036848428e-03
-2.750000000000000000e+00 1.987495881305176119e-03
-2.725000000000000089e+00 2.085936005465929399e-03
-2.699999999999999734e+00 2.197345699999788456e-03
-2.674999999999999822e+00 2.324686783333827344e-03
-2.649999999999999911e+00 2.471904483499552056e-03
-2.625000000000000000e+00 2.644368817179804532e-03
-2.599999999999999645e+00 2.849573340718926807e-03
-2.574999999999999734e+00 3.098281203063552123e-03
-2.549999999999999822e+00 3.406482157181040058e-03
-2.524999999999999911e+00 3.798890497208283305e-03
-2.500000000000000000e+00 4.315521878956611601e-03
-2.474999999999999645e+00 5.024724802941930336e-03
-2.449999999999999734e+00 6.050102586686386015e-03
-2.424999999999999822e+00 7.625149650199922018e-03
-2.399999999999999911e+00 1.017216369545226665e-02
-2.375000000000000000e+00 1.415520744789913396e-02
-2.349999999999999645e+00 1.896504995309768876e-02
-2.324999999999999734e+00 2.283775452529948624e-02
-2.299999999999999822e+00 2.532569358982043883e-02
-2.274999999999999911e+00 2.691374816651175700e-02
-2.250000000000000000e+00 2.799116899643635040e-02
-2.224999999999999645e+00 2.877144473266145600e-02
-2.199999999999999734e+00 2.940100111853713449e-02
-2.174999999999999822e+00 2.985943408858007797e-02
-2.149999999999999911e+00 3.033055798491072347e-02
-2.125000000000000000e+00 3.064350418429798162e-02
-2.099999999999999645e+00 3.099983069209284389e-02
-2.074999999999999734e+00 3.132604059378273076e-02
-2.049999999999999822e+00 3.149131557816442495e-02
-2.024999999999999911e+00 3.194502134477218702e-02
-2.000000000000000000e+00 3.199122641825474095e-02
-1.974999999999999645e+00 3.232845516481307885e-02
-1.949999999999999734e+00 3.264939143445945435e-02
-1.924999999999999822e+00 3.266030923089791732e-02
-1.899999999999999911e+00 3.300472556756069847e-02
-1.875000000000000000e+00 3.339259414200335813e-02
-1.849999999999999645e+00 3.321603383284112143e-02
-1.824999999999999734e+00 3.369355921494580908e-02
-1.799999999999999822e+00 3.405364095264321739e-02
-1.774999999999999911e+00 3.387791901363691044e-02
-1.750000000000000000e+00 3.424148333500441621e-02
-1.724999999999999645e+00 3.470613999855598486e-02
-1.699999999999999734e+00 3.470803154851336697e-02
-1.674999999999999822e+00 3.465176251348267566e-02
-1.649999999999999911e+00 3.532020346644865888e-02
-1.625000000000000000e+00 3.561946033641934239e-02
-1.599999999999999645e+00 3.521380686696307799e-02
-1.574999999999999734e+00 3.574484935714770245e-02
-1.549999999999999822e+00 3.643110160695817862e-02
-1.524999999999999911e+00 3.613276859805674562e-02
-1.500000000000000000e+00 3.620060562641553431e-02
-1.474999999999999645e+00 3.685275292196889263e-02
-1.449999999999999734e+00 3.718244003230170708e-02
-1.424999999999999822e+00 3.713390884921572571e-02
-1.399999999999999911e+00 3.709920375086374345e-02
-1.375000000000000000e+00 3.776348226669466734e-02
-1.349999999999999645e+00 3.840571987407096627e-02
-1.324999999999999734e+00 3.792623165970649551e-02
-1.299999999999999822e+00 3.796614505392670313e-02
-1.274999999999999911e+00 3.910977321348866470e-02
-1.250000000000000000e+00 3.936064567427579458e-02
-1.224999999999999645e+00 3.875468473802284181e-02
-1.199999999999999734e+00 3.929283124318513204e-02
-1.174999999999999822e+00 4.020831265609117050e-02
-1.149999999999999911e+00 4.025570646950585307e-02
-1.125000000000000000e+00 4.011793904416751516e-02
-1.099999999999999645e+00 4.050869031335168485e-02
-1.074999999999999734e+00 4.109898629752319760e-02
-1.049999999999999822e+00 4.161488143079291463e-02
-1.024999999999999911e+00 4.161805990652894111e-02
-1.000000000000000000e+00 4.148400105846378888e-02
-9.749999999999996447e-01 4.227577315598951557e-02
-9.500000000000001776e-01 4.327783567159022154e-02
-9.249999999999998224e-01 4.292861386557619147e-02
-8.999999999999994671e-01 4.263611375939794362e-02
-8.750000000000000000e-01 4.383009287150248928e-02
-8.499999999999996447e-01 4.486651749933061317e-02
-8.250000000000001776e-01 4.425142230254384967e-02
-7.999999999999998224e-01 4.420721153053318309e-02
-7.749999999999994671e-01 4.555358878353295282e-02
-7.500000000000000000e-01 4.634058058225768578e-02
-7.249999999999996447e-01 4.585015756688455568e-02
-7.000000000000001776e-01 4.617477596882277324e-02
-6.749999999999998224e-01 4.728444347287219518e-02
-6.499999999999994671e-01 4.791267547485507372e-02
-6.250000000000000000e-01 4.784054717241705001e-02
-5.999999999999996447e-01 4.838913374748183421e-02
-5.750000000000001776e-01 4.908415944653736485e-02
-5.499999999999998224e-01 4.979890985993837976e-02
-5.249999999999994671e-01 5.022792510384564008e-02
-5.000000000000000000e-01 5.074164110457268090e-02
-4.749999999999996447e-01 5.114506840603451343e-02
-4.500000000000001776e-01 5.215974273481244206e-02
-4.249999999999998224e-01 5.296964103955706382e-02
-3.999999999999994671e-01 5.326976500430712080e-02
-3.750000000000000000e-01 5.368973479685412720e-02
-3.499999999999996447e-01 5.511776819916321818e-02
-3.250000000000001776e-01 5.604837541425795877e-02
-2.999999999999998224e-01 5.616942440966356948e-02
-2.749999999999994671e-01 5.697516165317989545e-02
-2.500000000000000000e-01 5.878144916252640156e-02
-2.249999999999996447e-01 5.958154324328348433e-02
-1.999999999999992895e-01 5.982300395679045202e-02
-1.749999999999998224e-01 6.135959276288436431e-02
-1.499999999999994671e-01 6.333750715427421962e-02
-1.250000000000000000e-01 6.403930552386934150e-02
-9.999999999999964473e-02 6.500603837231083704e-02
-7.499999999999928946e-02 6.751402622627120098e-02
-4.999999999999982236e-02 6.960030826259748504e-02
-2.499999999999946709e-02 7.105419002655866123e-02
0.000000000000000000e+00 7.398578680596140655e-02
2.500000000000035527e-02 7.836164833920204742e-02
5.000000000000071054e-02 8.302564118826870343e-02
7.500000000000017764e-02 9.017346922920466135e-02
1.000000000000005329e-01 1.010622257184449896e-01
1.250000000000000000e-01 1.117210990494384298e-01
1.500000000000003553e-01 1.192855346439663650e-01
1.750000000000007105e-01 1.251119719149208775e-01
2.000000000000001776e-01 1.301503376519556887e-01
2.250000000000005329e-01 1.340732739058883571e-01
2.500000000000000000e-01 1.372831753520350473e-01
2.750000000000003553e-01 1.413154777687006813e-01
3.000000000000007105e-01 1.452888183178858428e-01
3.250000000000001776e-01 1.481913332813910300e-01
3.500000000000005329e-01 1.525262038127739028e-01
3.750000000000000000e-01 1.570571666511454134e-01
4.000000000000003553e-01 1.606813166688911831e-01
4.250000000000007105e-01 1.658056542416376233e-01
4.500000000000001776e-01 1.713354938266110072e-01
4.750000000000005329e-01 1.763828436623506857e-01
5.000000000000000000e-01 1.829690712367533778e-01
5.250000000000003553e-01 1.903360223205946555e-01
5.500000000000007105e-01 1.975591663092304551e-01
5.750000000000001776e-01 2.072970912808591581e-01
6.000000000000005329e-01 2.174395328461920518e-01
6.250000000000000000e-01 2.293887108263469865e-01
6.500000000000003553e-01 2.435967575458369561e-01
6.750000000000007105e-01 2.572593152080794865e-01
7.000000000000001776e-01 2.681315392947087317e-01
7.250000000000005329e-01 2.702507359661231456e-01
7.500000000000000000e-01 2.688261455129385413e-01
7.750000000000003553e-01 2.669332180944383182e-01
8.000000000000007105e-01 2.668401716224190201e-01
8.250000000000001776e-01 2.680891100746807254e-01
8.500000000000005329e-01 2.711891902280604283e-01
8.750000000000000000e-01 2.755949584141048625e-01
9.000000000000003553e-01 2.818183835328700870e-01
9.250000000000007105e-01 2.894210284840108005e-01
9.500000000000001776e-01 2.991090044432895279e-01
9.750000000000005329e-01 3.104556109855665103e-01
1.000000000000000000e+00 3.243188761790599672e-01
1.025000000000000355e+00 3.404793999215627309e-01
1.050000000000000711e+00 3.596084197093769586e-01
1.075000000000000178e+00 3.817983389262823990e-01
1.100000000000000533e+00 4.070413187283941636e-01
1.125000000000000000e+00 4.348784402001811822e-01
1.150000000000000355e+00 4.625492053413445270e-01
1.175000000000000711e+00 4.837424669317277881e-01
1.200000000000000178e+00 4.825305098916253810e-01
1.225000000000000533e+00 4.359874194850345552e-01
1.250000000000000000e+00 3.498910598203278655e-01
1.275000000000000355e+00 2.754377570896322514e-01
1.300000000000000711e+00 2.327477266442833648e-01
1.325000000000000178e+00 2.127600423260285201e-01
1.350000000000000533e+00 2.081642125774246233e-01
1.375000000000000000e+00 2.159666493770339979e-01
1.400000000000000355e+00 2.392452372664745919e-01
1.425000000000000711e+00 2.851202870566477698e-01
1.450000000000000178e+00 3.629812204356599459e-01
1.475000000000000533e+00 4.523403130781588066e-01
1.500000000000000000e+00 5.024165171543891750e-01
1.525000000000000355e+00 5.071066486858550881e-01
1.550000000000000711e+00 4.895752785738899382e-01
1.575000000000000178e+00 4.657575820630359131e-01
1.600000000000000533e+00 4.417574932083196404e-01
1.625000000000000000e+00 4.208870572780833985e-01
1.650000000000000355e+00 4.028699867023336489e-01
1.675000000000000711e+00 3.887548741847191569e-01
1.700000000000000178e+00 3.774124395514468766e-01
1.725000000000000533e+00 3.693851016404080534e-01
1.750000000000000000e+00 3.639906453615278648e-01
1.775000000000000355e+00 3.612905214803937004e-01
1.800000000000000711e+00 3.615326435505055169e-01
1.825000000000000178e+00 3.640288010030108268e-01
1.850000000000000533e+00 3.698789871295233289e-01
1.875000000000000000e+00 3.759171010038427352e-01
1.900000000000000355e+00 3.802243133404581976e-01
1.925000000000000711e+00 3.762895768246339312e-01
1.950000000000000178e+00 3.707294347839631965e-01
1.975000000000000533e+00 3.632902965464372413e-01
2.000000000000000000e+00 3.542716793949523546e-01
2.025000000000000355e+00 3.368775260959582796e-01
2.050000000000000711e+00 3.181116820594279693e-01
2.075000000000000178e+00 2.993157271455914592e-01
2.100000000000000533e+00 2.833863581199136394e-01
2.125000000000000000e+00 2.699315964862577522e-01
2.150000000000000355e+00 2.569687241590057902e-01
2.175000000000000711e+00 2.472456739516405710e-01
2.200000000000000178e+00 2.372654527906916111e-01
2.225000000000000533e+00 2.286740259812681531e-01
2.250000000000000000e+00 2.215558305830197527e-01
2.275000000000000355e+00 2.143376765854137500e-01
2.300000000000000711e+00 2.076335143910856829e-01
2.325000000000000178e+00 2.025650041470977158e-01
2.350000000000000533e+00 1.968870575905049269e-01
2.375000000000000000e+00 1.913654778805339574e-01
2.400000000000000355e+00 1.877423433835786193e-01
2.425000000000000711e+00 1.829293713278225542e-01
2.450000000000000178e+00 1.786608357226719401e-01
2.475000000000000533e+00 1.752464205030178912e-01
2.500000000000000000e+00 1.718971247448439488e-01
2.525000000000000355e+00 1.680502946047640334e-01
2.550000000000000711e+00 1.649366876460331699e-01
2.575000000000000178e+00 1.624041417689128797e-01
2.600000000000000533e+00 1.593776411583510688e-01
2.625000000000000000e+00 1.562314177769565937e-01
2.650000000000000355e+00 1.539716045808652845e-01
2.675000000000000711e+00 1.520710582881113215e-01
2.700000000000000178e+00 1.489152590704160284e-01
2.725000000000000533e+00 1.465931327739884438e-01
2.750000000000000000e+00 1.452518058091521735e-01
2.775000000000000355e+00 1.429819079650288816e-01
2.800000000000000711e+00 1.402579769241243945e-01
2.825000000000000178e+00 1.387431997767650804e-01
2.850000000000000533e+00 1.377100947789931251e-01
2.875000000000000000e+00 1.350311477981898101e-01
2.900000000000000355e+00 1.330777726831479379e-01
2.925000000000000711e+00 1.321183271050719310e-01
2.950000000000000178e+00 1.308020713255677314e-01
2.975000000000000533e+00 1.283337568765007819e-01
3.000000000000000000e+00 1.269129085587984707e-01
3.025000000000000355e+00 1.262035388364352584e-01
3.050000000000000711e+00 1.245817131371000364e-01
3.075000000000001066e+00 1.226239001886494789e-01
3.099999999999999645e+00 1.214710253196611689e-01
3.125000000000000000e+00 1.206676021326872766e-01
3.150000000000000355e+00 1.191239428324409183e-01
3.175000000000000711e+00 1.175914705816137745e-01
3.200000000000001066e+00 1.164868842699968987e-01
3.224999999999999645e+00 1.154199521087514169e-01
3.250000000000000000e+00 1.143126474085327943e-01
3.275000000000000355e+00 1.130293108477622849e-01
3.300000000000000711e+00 1.116458606845232293e-01
3.325000000000001066e+00 1.105096612914180931e-01
3.349999999999999645e+00 1.098894615782200074e-01
3.375000000000000000e+00 1.086184031870761207e-01
3.400000000000000355e+00 1.068007378230666632e-01
3.425000000000000711e+00 1.057519201169797030e-01
3.450000000000001066e+00 1.054836148296022652e-01
3.474999999999999645e+00 1.038555372836901386e-01
3.500000000000000000e+00 1.016004851938766829e-01
3.525000000000000355e+00 1.006120232756896604e-01
3.550000000000000711e+00 1.000115698734995728e-01
3.575000000000001066e+00 9.748775078141365402e-02
3.599999999999999645e+00 9.436468935703420935e-02
3.625000000000000000e+00 9.197357067119314722e-02
3.650000000000000355e+00 8.829450253734075216e-02
3.675000000000000711e+00 8.096889968662564219e-02
3.700000000000001066e+00 7.124683879408061360e-02
3.724999999999999645e+00 6.251620947088253055e-02
3.750000000000000000e+00 5.636433479900396226e-02
3.775000000000000355e+00 5.206738097841152879e-02
3.800000000000000711e+00 4.908767386877677108e-02
3.825000000000001066e+00 4.709448011686427626e-02
3.849999999999999645e+00 4.609668663742706729e-02
3.875000000000000000e+00 4.520758993843823625e-02
3.900000000000000355e+00 4.364545596790537357e-02
3.925000000000000711e+00 4.259603468018505201e-02
3.950000000000001066e+00 4.278822596634498932e-02
3.974999999999999645e+00 4.219600777987337487e-02
4.000000000000000000e+00 4.076623594563216768e-02
4.025000000000000355e+00 4.048318515909024584e-02
4.050000000000000711e+00 4.075367405886730354e-02
4.075000000000001066e+00 3.992997733827479551e-02
4.099999999999999645e+00 3.910677225031187337e-02
4.125000000000000000e+00 3.900121548192693466e-02
4.150000000000000355e+00 3.892511547798354482e-02
4.175000000000000711e+00 3.848401493069290163e-02
4.200000000000001066e+00 3.773172921295397941e-02
4.224999999999999645e+00 3.757344720984388126e-02
4.250000000000000000e+00 3.778972821105509167e-02
4.275000000000000355e+00 3.702873782169458644e-02
4.300000000000000711e+00 3.642936821932316743e-02
4.325000000000001066e+00 3.677234449285980006e-02
4.349999999999999645e+00 3.641541423828726504e-02
4.375000000000000000e+00 3.569375171285514570e-02
4.400000000000000355e+00 3.570077658948807992e-02
4.425000000000000711e+00 3.565320834789380278e-02
4.450000000000001066e+00 3.514608639796756862e-02
4.474999999999999645e+00 3.474295746626838988e-02
4.500000000000000000e+00 3.488174309903508546e-02
4.525000000000000355e+00 3.448711361836910572e-02
4.550000000000000711e+00 3.397721721633285841e-02
4.575000000000001066e+00 3.412339535776345856e-02
4.600000000000001421e+00 3.370696628125742500e-02
4.625000000000000000e+00 3.333566184640488622e-02
4.650000000000000355e+00 3.329939468901899069e-02
4.675000000000000711e+00 3.295452774843406901e-02
4.700000000000001066e+00 3.259467891001315010e-02
4.725000000000001421e+00 3.252706670932590388e-02
4.750000000000000000e+00 3.205307842572762550e-02
4.775000000000000355e+00 3.186856537410513029e-02
4.800000000000000711e+00 3.152408896616860912e-02
4.825000000000001066e+00 3.115040109542194235e-02
4.850000000000001421e+00 3.082093803239684127e-02
4.875000000000000000e+00 3.033408629223523570e-02
4.900000000000000355e+00 2.986066364927268679e-02
4.925000000000000711e+00 2.921680907396794619e-02
4.950000000000001066e+00 2.842288369247710292e-02
4.975000000000001421e+00 2.733242220501541642e-02
5.000000000000000000e+00 2.573189946153002158e-02
